BOOK_ID,BOOK_TITLE,BOOK_AUTHOR,ISBN,BOOK_ATTRIBUTE,BOOK_LANGUAGE,PUBLISHER,BOOK_TYPE
11925,沉默的羔羊.pdf,"YATNGAAN
",9356521682774 ,Available,English,"Advance Forward Education Limited
",CS
11926,潮声.pdf,"YATYU
",9604700486457 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11927,潮骚.pdf,"YATLUNG
",9257734977542 ,Available,English,"Cengage Learning Hong Kong Limited
",COUNTRY
11928,痴恋情狂.pdf,"YATFUK
",9702500081783 ,Available,Chinese,"Chinese Technical Press Ltd
",LOGIC
11929,痴情司.pdf,"YATDAK
",9789014368123 ,Available,English,"Chung Tai Educational Press
",TEACH
11930,痴情记事.pdf,"YATYAU
",9448768814072 ,Available,Chinese,"Classroom Publications Ltd
",CS
11931,痴迷.pdf,"YATTIN
",9278913932841 ,Available,English,"Crystal Education Publications
",CS
11932,禅真逸史.pdf,"YATGAAI
",9556096657488 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11933,程砚秋传.pdf,"YATHOI
",9698835537977 ,Available,English,"Educational Publishing House Ltd
",BUSINESS
11934,穿越时空的灰姑娘.pdf,"YATYIU
",9923140497627 ,Available,Chinese,"Erudite Publishing House
",LIFE
11935,窗外.pdf,"YATSEUN
",9066143644145 ,Available,English,"Excellence Publication Company Limited
",CS
11936,策反在子夜.pdf,"YATGA
",9986501057392 ,Available,Chinese,"Advance Forward Education Limited
",CS
11937,纯属意外.pdf,"YATCHEUK
",9714388184664 ,Available,English,"Aristo Educational Press Ltd
",CS
11938,纯属虚构.pdf,"YATBOK
",9443299120717 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11939,船.pdf,"YATHIU
",9713486811052 ,Available,English,"Chinese Technical Press Ltd
",CS
11940,苍天有泪.pdf,"YATCHI
",9259438178688 ,Available,Chinese,"Chung Tai Educational Press
",CS
11941,茶花女.pdf,"YATYIU
",9127970886468 ,Available,English,"Classroom Publications Ltd
",CS
11942,草叶集（上）.pdf,"YATYAT
",9047364386922 ,Available,Chinese,"Crystal Education Publications
",CS
11943,草叶集（下）.pdf,"YATLUNG
",9760439520424 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11944,草泽潜龙.pdf,"YATCHING
",9353846279598 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11945,草莽龙蛇传·塞外奇侠传.pdf,"YATGAAI
",9575775912706 ,Available,English,"Erudite Publishing House
",CS
11946,藏心男子.pdf,"YATBONG
",9736886720975 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11947,藏爱记事.pdf,"YATLAI
",9877885820215 ,Available,English,"Advance Forward Education Limited
",CS
11948,触不到的爱.pdf,"YATSING
",9827358857420 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11949,诚实，或是乐观主义.pdf,"YATCHEUNG
",9090704971856 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11950,赤川次郎作品集.pdf,"YATKEUNG
",9632692818840 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11951,超人.pdf,"YATSAM
",9872472147856 ,Available,English,"Chung Tai Educational Press
",CS
11952,超凡岛（上）.pdf,"YATPAANG
",9177998364867 ,Available,Chinese,"Classroom Publications Ltd
",CS
11953,超凡岛（下）.pdf,"YATFAAN
",9395288595642 ,Available,English,"Crystal Education Publications
",CS
11954,超级战士（上）.pdf,"YATKYUN
",9343391671675 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11955,超级战士（下）.pdf,"YATSING
",9846652885278 ,Available,English,"Educational Publishing House Ltd
",CS
11956,超级模特儿.pdf,"YATHOU
",9182300257022 ,Available,Chinese,"Erudite Publishing House
",CS
11957,超限战.pdf,"YATGA
",9332274602052 ,Available,English,"Excellence Publication Company Limited
",CS
11958,长剑相思（上）.pdf,"YATYUN
",9738608423260 ,Available,Chinese,"Advance Forward Education Limited
",CS
11959,长剑相思（下）.pdf,"YATNGAAN
",9070457079320 ,Available,English,"Aristo Educational Press Ltd
",CS
11960,长征英雄集团的传奇.pdf,"YATLAM
",9852864400695 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11961,长江寻梦.pdf,"YATCHO
",9034701191003 ,Available,English,"Chinese Technical Press Ltd
",CS
11962,长辫子精灵的故事.pdf,"YATJI
",9494516784420 ,Available,Chinese,"Chung Tai Educational Press
",CS
11963,闯将.pdf,"YATYAT
",9751361834659 ,Available,English,"Classroom Publications Ltd
",CS
11964,闯西南.pdf,"YATJIT
",9294418285020 ,Available,Chinese,"Crystal Education Publications
",CS
11965,陈伯达传.pdf,"YATJUNG
",9343296037545 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11966,陈原书话.pdf,"YATNIN
",9626357401789 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11967,陈景润.pdf,"YATJEUN
",9312784429469 ,Available,English,"Erudite Publishing House
",CS
11968,陈毅传.pdf,"YATKEI
",9113083772784 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11969,陈毅系列传记.pdf,"YATYEUI
",9132727555496 ,Available,English,"Advance Forward Education Limited
",CS
11970,陈永贵：毛泽东的农民.pdf,"YATLAM
",9697706809529 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11971,陈独秀传.pdf,"YATHANG
",9639507557552 ,Available,English,"Cengage Learning Hong Kong Limited
",TEACH
11972,陈赓.pdf,"YATNGOU
",9981914552158 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11973,除了你，我谁也不要.pdf,"YATCHI
",9617419871324 ,Available,English,"Chung Tai Educational Press
",CS
11974,从“史学革命”到“挖祖坟”.pdf,"YATNGAAN
",9138127893231 ,Available,Chinese,"Classroom Publications Ltd
",CS
11975,从乞丐到元首.pdf,"YATSING
",9333425843128 ,Available,English,"Crystal Education Publications
",CS
11976,从亿万到零.pdf,"YATLUNG
",9916741186046 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",TEACH
11977,从家乡到美国.pdf,"YATJEUN
",9126228632911 ,Available,English,"Educational Publishing House Ltd
",LIFE
11978,从平民到首相约翰·梅杰传.pdf,"YATWAI
",9728042532749 ,Available,Chinese,"Erudite Publishing House
",COOK
11979,从荒漠到绿洲----留学美国手记.pdf,"YATJI
",9717099560644 ,Available,English,"Excellence Publication Company Limited
",COOK
11980,匆匆岁月留影.pdf,"YATYAM
",9064548093999 ,Available,Chinese,"Advance Forward Education Limited
",CS
11981,匆匆，太匆匆.pdf,"YATCHO
",9337197486896 ,Available,English,"Aristo Educational Press Ltd
",CS
11982,大人物.pdf,"YATYIN
",9952209323753 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11983,大众情人闯情关.pdf,"YATHIU
",9663165552113 ,Available,English,"Chinese Technical Press Ltd
",CS
11984,大使日记.pdf,"YATGA
",9924249616214 ,Available,Chinese,"Chung Tai Educational Press
",CS
11985,大侠传奇（上）.pdf,"YATBAN
",9230261059438 ,Available,English,"Classroom Publications Ltd
",CS
11986,大侠传奇（下）.pdf,"LUNGFAAN
",9559562151592 ,Available,Chinese,"Crystal Education Publications
",CS
11987,大侠沈胜衣.pdf,"LUNGPING
",9219814114117 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11988,大侠风清扬.pdf,"LUNGHOI
",9794422869033 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11989,大八义.pdf,"LUNGGEI
",9835297140601 ,Available,English,"Erudite Publishing House
",CS
11990,大剑师传奇（一）.pdf,"LUNGSEUK
",9167295111393 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11991,大剑师传奇（三）.pdf,"LUNGGA
",9312628058910 ,Available,English,"Advance Forward Education Limited
",CS
11992,大剑师传奇（二）.pdf,"LUNGYAT
",9883352186066 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11993,大剑师传奇（四）.pdf,"LUNGBAN
",9525714093647 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11994,大势中原.pdf,"LUNGGEI
",9640862205976 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11995,大卫·科波菲尔（1）.pdf,"LUNGYIN
",9593606235748 ,Available,English,"Chung Tai Educational Press
",CS
11996,大卫·科波菲尔（2）.pdf,"LUNGNGAAN
",9953113176631 ,Available,Chinese,"Classroom Publications Ltd
",CS
11997,大唐双龙传（一）.pdf,"LUNGYU
",9274382908263 ,Available,English,"Crystal Education Publications
",CS
11998,大唐双龙传（七）.pdf,"LUNGLUNG
",9667268162367 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11999,大唐双龙传（三）.pdf,"LUNGFUK
",9330071080510 ,Available,English,"Educational Publishing House Ltd
",CS
12000,大唐双龙传（九）.pdf,"LUNGDAK
",9910923826059 ,Available,Chinese,"Erudite Publishing House
",CS
12001,大唐双龙传（二）.pdf,"LUNGYAU
",9631225483638 ,Available,English,"Excellence Publication Company Limited
",CS
12002,大唐双龙传（五）.pdf,"LUNGTIN
",9593598867307 ,Available,Chinese,"Advance Forward Education Limited
",CS
12003,大唐双龙传（八）.pdf,"LUNGGAAI
",9466336858896 ,Available,English,"Aristo Educational Press Ltd
",SPEECH
12004,大唐双龙传（六）.pdf,"LUNGHOI
",9079908001443 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12005,大唐双龙传（十一）.pdf,"LUNGYIU
",9573827917500 ,Available,English,"Chinese Technical Press Ltd
",MENTAL HEALTH
12006,大唐双龙传（十三）.pdf,"LUNGSEUN
",9078793034598 ,Available,Chinese,"Chung Tai Educational Press
",TRAVEL
12007,大唐双龙传（十二）.pdf,"LUNGGA
",9393745388154 ,Available,English,"Classroom Publications Ltd
",MENTAL HEALTH
12008,大唐双龙传（十）.pdf,"LUNGCHEUK
",9719952311170 ,Available,Chinese,"Crystal Education Publications
",NOVEL
12009,大唐双龙传（四）.pdf,"LUNGBOK
",9940547932343 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",MENTAL HEALTH
12010,大唐游侠传（上）.pdf,"LUNGHIU
",9304221867252 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12011,大唐游侠传（下）.pdf,"LUNGCHI
",9163185166046 ,Available,English,"Erudite Publishing House
",MENTAL HEALTH
12012,大国之魂.pdf,"LUNGYIU
",9425608270257 ,Available,Chinese,"Excellence Publication Company Limited
",SPEECH
12013,大地腾龙（上）.pdf,"LUNGYAT
",9623585704655 ,Available,English,"Advance Forward Education Limited
",MENTAL HEALTH
12014,大地腾龙（下）.pdf,"LUNGLUNG
",9912600631800 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12015,大地飞鹰.pdf,"LUNGCHING
",9865797232620 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12016,大学、中庸.pdf,"LUNGGAAI
",9707081657286 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
12017,大将栗裕.pdf,"LUNGBONG
",9940947711270 ,Available,English,"Chung Tai Educational Press
",CS
12018,大将风云录.pdf,"LUNGLAI
",9673024341237 ,Available,Chinese,"Classroom Publications Ltd
",CS
12019,大战火星人——世界名著金库存.pdf,"LUNGSING
",9592604655954 ,Available,English,"Crystal Education Publications
",CS
12020,大戴礼记.pdf,"LUNGCHEUNG
",9271503663727 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",MENTAL HEALTH
12021,大旗英雄传（上）.pdf,"LUNGKEUNG
",9690628207777 ,Available,English,"Educational Publishing House Ltd
",CS
12022,大旗英雄传（下）.pdf,"LUNGSAM
",9512466221000 ,Available,Chinese,"Erudite Publishing House
",CS
12023,大明正德游江南.pdf,"LUNGPAANG
",9231288950135 ,Available,English,"Excellence Publication Company Limited
",CS
12024,大明英烈传（上）.pdf,"LUNGFAAN
",9763446319344 ,Available,Chinese,"Advance Forward Education Limited
",CS
12025,大明英烈传（下）.pdf,"LUNGKYUN
",9291261844795 ,Available,English,"Aristo Educational Press Ltd
",CS
12026,大明英烈传（中）.pdf,"LUNGSING
",9928252035882 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12027,大木筏.pdf,"LUNGHOU
",9012290585227 ,Available,English,"Chinese Technical Press Ltd
",CS
12028,大水.pdf,"LUNGGA
",9244576121681 ,Available,Chinese,"Chung Tai Educational Press
",CS
12029,大洪水（上）.pdf,"LUNGYUN
",9972567745181 ,Available,English,"Classroom Publications Ltd
",CS
12030,大洪水（下）.pdf,"LUNGNGAAN
",9741263864873 ,Available,Chinese,"Crystal Education Publications
",CS
12031,大海入侵.pdf,"LUNGLAM
",9379864367598 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12032,大清三杰.pdf,"LUNGCHO
",9192511399633 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12033,大漠狼烟—北非的角斗.pdf,"LUNGJI
",9333901052009 ,Available,English,"Erudite Publishing House
",CS
12034,大脚娘子.pdf,"LUNGYAT
",9693497567197 ,Available,Chinese,"Excellence Publication Company Limited
",CS
12035,大臣号遇难者.pdf,"LUNGJIT
",9010808905554 ,Available,English,"Advance Forward Education Limited
",CS
12036,大英雄.pdf,"LUNGJUNG
",9216721980210 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12037,大蛤蟆传奇.pdf,"LUNGNIN
",9079763087901 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12038,大西洋案件.pdf,"LUNGJEUN
",9602828429519 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
12039,大阵仗.pdf,"LUNGKEI
",9257153329056 ,Available,English,"Chung Tai Educational Press
",CS
12040,大顺店.pdf,"LUNGYEUI
",9676140630541 ,Available,Chinese,"Classroom Publications Ltd
",CS
12041,大饭店.pdf,"LUNGLAM
",9521157196771 ,Available,English,"Crystal Education Publications
",CS
12042,大马士革的假日.pdf,"LUNGHANG
",9386097530822 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12043,存在与荒谬.pdf,"LUNGNGOU
",9557232506427 ,Available,English,"Educational Publishing House Ltd
",CS
12044,崔可夫亲历记.pdf,"LUNGCHI
",9723773004036 ,Available,Chinese,"Erudite Publishing House
",CS
12045,崔可夫元帅战争回忆录.pdf,"LUNGNGAAN
",9401387206267 ,Available,English,"Excellence Publication Company Limited
",CS
12046,带翼天使.pdf,"LUNGSING
",9936739763368 ,Available,Chinese,"Advance Forward Education Limited
",COOK
12047,带铗而歌.pdf,"LUNGLUNG
",9730191861136 ,Available,English,"Aristo Educational Press Ltd
",CS
12048,慈禧全传.pdf,"LUNGJEUN
",9350113397244 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12049,戴厚英啊戴厚英.pdf,"LUNGWAI
",9967810134216 ,Available,English,"Chinese Technical Press Ltd
",CS
12050,戴安娜.pdf,"LUNGJI
",9354190331321 ,Available,Chinese,"Chung Tai Educational Press
",CS
12051,戴震评传.pdf,"LUNGYAM
",9199946908367 ,Available,English,"Classroom Publications Ltd
",CS
12052,戴高乐.pdf,"LUNGCHO
",9706636838715 ,Available,Chinese,"Crystal Education Publications
",COOK
12053,戴高乐亲历记.pdf,"LUNGYIN
",9119232603643 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",COOK
12054,戴高乐评传.pdf,"LUNGHIU
",9163612619956 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12055,打入三K党.pdf,"LUNGGA
",9592602706225 ,Available,English,"Erudite Publishing House
",CS
12056,村上春树作品集.pdf,"LUNGBAN
",9538020571740 ,Available,Chinese,"Excellence Publication Company Limited
",CS
12057,村办厂.pdf,"CHINGFAAN
",9383355489768 ,Available,English,"Advance Forward Education Limited
",CS
12058,此恨绵绵—帕格尼尼的一生.pdf,"CHINGPING
",9775582046356 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12059,翠仗玉球(上).pdf,"CHINGHOI
",9366991253750 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12060,翠仗玉球(下).pdf,"CHINGGEI
",9034749833862 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
12061,茨威格小说集（上）.pdf,"CHINGSEUK
",9110819786699 ,Available,English,"Chung Tai Educational Press
",CS
12062,茨威格小说集（下）.pdf,"CHINGGA
",9110836138558 ,Available,Chinese,"Classroom Publications Ltd
",CS
12063,茨威格小说集（中）.pdf,"CHINGYAT
",9176718571795 ,Available,English,"Crystal Education Publications
",CS
12064,茨威格选集.pdf,"CHINGBAN
",9532632798777 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12065,达令，你是女人？.pdf,"CHINGGEI
",9778482687763 ,Available,English,"Educational Publishing House Ltd
",CS
12066,达利自传.pdf,"CHINGYIN
",9548910728287 ,Available,Chinese,"Erudite Publishing House
",CS
12067,错体私奔.pdf,"CHINGNGAAN
",9272999848879 ,Available,English,"Excellence Publication Company Limited
",CS
12068,错吻星空.pdf,"CHINGYU
",9132120831193 ,Available,Chinese,"Advance Forward Education Limited
",CS
12069,错影时情.pdf,"CHINGLUNG
",9801182459768 ,Available,English,"Aristo Educational Press Ltd
",CS
12070,错恋男女.pdf,"CHINGFUK
",9878269100784 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12071,错揽浮月.pdf,"CHINGDAK
",9888784734187 ,Available,English,"Chinese Technical Press Ltd
",CS
12072,错觉.pdf,"CHINGYAU
",9858055889366 ,Available,Chinese,"Chung Tai Educational Press
",CS
12073,雌雄狂恋.pdf,"CHINGTIN
",9119042466596 ,Available,English,"Classroom Publications Ltd
",CS
12074,丁丑四记.pdf,"CHINGGAAI
",9822478858546 ,Available,Chinese,"Crystal Education Publications
",CS
12075,东京爱情故事.pdf,"CHINGHOI
",9392058533981 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12076,东北抗联征战实录.pdf,"CHINGYIU
",9756745738826 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12077,东史郎日记.pdf,"CHINGSEUN
",9764409005896 ,Available,English,"Erudite Publishing House
",CS
12078,东周列国志（上）.pdf,"CHINGGA
",9622139169085 ,Available,Chinese,"Excellence Publication Company Limited
",CS
12079,东周列国志（下）.pdf,"CHINGCHEUK
",9649599963785 ,Available,English,"Advance Forward Education Limited
",CS
12080,东尼！东尼.pdf,"CHINGBOK
",9794755858789 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12081,东度记.pdf,"CHINGHIU
",9722150732363 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12082,东方快车上的谋杀案.pdf,"CHINGCHI
",9094843780038 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
12083,东方第一剑（上）.pdf,"CHINGYIU
",9145299505635 ,Available,English,"Chung Tai Educational Press
",CS
12084,东方第一剑（下）.pdf,"CHINGYAT
",9628066735810 ,Available,Chinese,"Classroom Publications Ltd
",CS
12085,东方第一剑（中）.pdf,"CHINGLUNG
",9132248632972 ,Available,English,"Crystal Education Publications
",CHEMICAL
12086,东条英机.pdf,"CHINGCHING
",9511408657796 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12087,东条英机亲历记.pdf,"CHINGGAAI
",9652731382617 ,Available,English,"Educational Publishing House Ltd
",CS
12088,东汉宫廷演义.pdf,"CHINGBONG
",9716100744545 ,Available,Chinese,"Erudite Publishing House
",CS
12089,东游记.pdf,"CHINGLAI
",9938804004352 ,Available,English,"Excellence Publication Company Limited
",CS
12090,东西晋演义.pdf,"CHINGSING
",9379771689864 ,Available,Chinese,"Advance Forward Education Limited
",CS
12091,东西汉演义.pdf,"CHINGCHEUNG
",9215149126304 ,Available,English,"Aristo Educational Press Ltd
",CS
12092,东邪西毒记.pdf,"CHINGKEUNG
",9974419123231 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12093,丹心录（上）.pdf,"CHINGSAM
",9007253462079 ,Available,English,"Chinese Technical Press Ltd
",CS
12094,丹心录（下）.pdf,"CHINGPAANG
",9545327356372 ,Available,Chinese,"Chung Tai Educational Press
",CS
12095,丹麦童话.pdf,"CHINGFAAN
",9834573289481 ,Available,English,"Classroom Publications Ltd
",CS
12096,刀丛里的诗.pdf,"CHINGKYUN
",9532290483677 ,Available,Chinese,"Crystal Education Publications
",CS
12097,刀君剑后（上）.pdf,"CHINGSING
",9363945875859 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12098,刀君剑后（下）.pdf,"CHINGHOU
",9876188187386 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12099,刀君剑后（中）.pdf,"CHINGGA
",9198544308734 ,Available,English,"Erudite Publishing House
",CS
12100,刀锋.pdf,"CHINGYUN
",9920513703570 ,Available,Chinese,"Excellence Publication Company Limited
",CS
12101,到处都是我们的人.pdf,"CHINGNGAAN
",9896423585607 ,Available,English,"Advance Forward Education Limited
",CS
12102,动物庄园.pdf,"CHINGLAM
",9480581519478 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12103,单身隐私.pdf,"CHINGCHO
",9858591296985 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12104,喋血东线—苏德的较量.pdf,"CHINGJI
",9805641065567 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
12105,喋血大别山—黄麻暴动纪实.pdf,"CHINGYAT
",9269068304407 ,Available,English,"Chung Tai Educational Press
",CS
12106,地心游记.pdf,"CHINGJIT
",9557511373637 ,Available,Chinese,"Classroom Publications Ltd
",CS
12107,地球女孩外星历险记——世界名著金库.pdf,"CHINGJUNG
",9546315760152 ,Available,English,"Crystal Education Publications
",CS
12108,地球的红飘带.pdf,"CHINGNIN
",9522166807781 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12109,岛居漫兴.pdf,"CHINGJEUN
",9800337764867 ,Available,English,"Educational Publishing House Ltd
",CS
12110,帝王的情妇.pdf,"CHINGKEI
",9110912574594 ,Available,Chinese,"Erudite Publishing House
",CS
12111,帝疆争雄记(上).pdf,"CHINGYEUI
",9066613899464 ,Available,English,"Excellence Publication Company Limited
",CS
12112,帝疆争雄记(下).pdf,"CHINGLAM
",9221462728415 ,Available,Chinese,"Advance Forward Education Limited
",CS
12113,底牌.pdf,"CHINGHANG
",9677584922411 ,Available,English,"Aristo Educational Press Ltd
",CS
12114,弟弟情人.pdf,"CHINGNGOU
",9677479273947 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
12115,弹指惊雷（上）.pdf,"CHINGCHI
",9551516240894 ,Available,English,"Chinese Technical Press Ltd
",MENTAL HEALTH
12116,弹指惊雷（下）.pdf,"CHINGNGAAN
",9409251447349 ,Available,Chinese,"Chung Tai Educational Press
",CS
12117,当代中国扫黑记实.pdf,"CHINGSING
",9347536874086 ,Available,English,"Classroom Publications Ltd
",CS
12118,当代小说阅读笔记.pdf,"CHINGLUNG
",9877044365771 ,Available,Chinese,"Crystal Education Publications
",CS
12119,当然不是天使.pdf,"CHINGJEUN
",9070340205786 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12120,当男人遇上女人.pdf,"CHINGWAI
",9302593784844 ,Available,Chinese,"Educational Publishing House Ltd
",CS
12121,德伯家的苔丝.pdf,"CHINGJI
",9750344496315 ,Available,English,"Erudite Publishing House
",CS
12122,德国儿童小说.pdf,"CHINGYAM
",9826619673397 ,Available,Chinese,"Excellence Publication Company Limited
",CS
12123,德国国防军大本营.pdf,"CHINGCHO
",9843588918067 ,Available,English,"Advance Forward Education Limited
",CS
12124,德国童话.pdf,"CHINGYIN
",9874208107943 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12125,德彪西.pdf,"CHINGHIU
",9808118507541 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12126,德意日法西斯覆灭记（上）.pdf,"CHINGGA
",9742256354645 ,Available,Chinese,"Chinese Technical Press Ltd
",COUNTRY
12127,德意日法西斯覆灭记（下）.pdf,"CHINGBAN
",9509517772437 ,Available,English,"Chung Tai Educational Press
",TEACH
12128,德温特夫人.pdf,"GAAIFAAN
",9137941439049 ,Available,Chinese,"Classroom Publications Ltd
",MENTAL
12129,敌后武工队.pdf,"GAAIPING
",9000637374027 ,Available,English,"Crystal Education Publications
",CELEBRITY
12130,点一盏心灯.pdf,"GAAIHOI
",9791566359950 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",LIFE
12131,点与线.pdf,"GAAIGEI
",9646126306453 ,Available,English,"Educational Publishing House Ltd
",COOK
12132,点绛唇.pdf,"GAAISEUK
",9785745730804 ,Available,Chinese,"Erudite Publishing House
",LIFE
12133,狄公案——四漆屏.pdf,"GAAIGA
",9988199239058 ,Available,English,"Excellence Publication Company Limited
",LOGIC
12134,狄公案——玉珠串.pdf,"GAAIYAT
",9532292736349 ,Available,Chinese,"Advance Forward Education Limited
",MANAGE
12135,狄公案——黄金案.pdf,"GAAIBAN
",9288521182938 ,Available,English,"Aristo Educational Press Ltd
",BUSINESS
12136,电子版李贺诗全集.pdf,"GAAIGEI
",9239214837884 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",BUSINESS
12137,电影皇后——胡蝶.pdf,"GAAIYIN
",9816624865190 ,Available,English,"Chinese Technical Press Ltd
",BUSINESS
12138,电脑杀人事件.pdf,"GAAINGAAN
",9230349155524 ,Available,Chinese,"Chung Tai Educational Press
",LOGIC
12139,登陆战.pdf,"GAAIYU
",9507153082561 ,Available,English,"Classroom Publications Ltd
",CS
12140,稻草人和其他童话.pdf,"GAAILUNG
",9743907439061 ,Available,Chinese,"Crystal Education Publications
",CS
12141,稻草人手记.pdf,"GAAIFUK
",9796144549134 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12142,第一次犯案.pdf,"GAAIDAK
",9971035146205 ,Available,Chinese,"Educational Publishing House Ltd
",COUNTRY
12143,第三军团.pdf,"GAAIYAU
",9473926495502 ,Available,English,"Erudite Publishing House
",LOGIC
12144,第三帝国的兴亡（上）.pdf,"GAAITIN
",9504913672418 ,Available,Chinese,"Excellence Publication Company Limited
",TEACH
12145,第三帝国的兴亡（下）.pdf,"GAAIGAAI
",9531014439896 ,Available,English,"Advance Forward Education Limited
",CS
12146,第三帝国的兴亡（中）.pdf,"GAAIHOI
",9932150935271 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
12147,第二十二条军规.pdf,"GAAIYIU
",9245683807567 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
12148,第二次世界大战史大全：1939年的世界.pdf,"GAAISEUN
",9992209775401 ,Available,Chinese,"Chinese Technical Press Ltd
",BUSINESS
12149,第二次世界大战史大全：1942—1946年的远东.pdf,"GAAIGA
",9717560267289 ,Available,English,"Chung Tai Educational Press
",LIFE
12150,第二次世界大战史大全：1945-1950年的中东.pdf,"GAAICHEUK
",9621209096958 ,Available,Chinese,"Classroom Publications Ltd
",CS
12151,第二次世界大战史大全：四国对德国和奥地利的管制.pdf,"GAAIBOK
",9628177840456 ,Available,English,"Crystal Education Publications
",CS
12152,第二次世界大战史大全：大战前夕1939年.pdf,"GAAIHIU
",9718457334530 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
12153,第二次世界大战史大全：大战和中立国.pdf,"GAAICHI
",9834696558671 ,Available,English,"Educational Publishing House Ltd
",CS
12154,第二次世界大战史大全：希特勒的欧洲.pdf,"GAAIYIU
",9341290291839 ,Available,Chinese,"Erudite Publishing House
",CS
12155,第二次世界大战史大全：战时中东.pdf,"GAAIYAT
",9174120928437 ,Available,English,"Excellence Publication Company Limited
",CS
12156,第二次世界大战史大全：轴心国的初期胜利.pdf,"GAAILUNG
",9749764791751 ,Available,Chinese,"Advance Forward Education Limited
",CS
